"client_id","birth_year","balance_sd","balance_avg"
4424,1933,NA,NA
4425,1936,NA,NA
4426,1969,14569.377127272,50585.3627906977
4427,1940,6700.94859604862,25116.8245614035
4428,1954,27950.2106897095,47420.8418181818
4429,1945,23029.9792986124,58207.9212014134
4430,1938,23029.9792986124,58207.9212014134
4431,1930,5688.11952000737,14813.7277777778
4432,1964,4202.71423078147,15464.7515151515
4433,1968,6901.26079064652,18632.9338129496
4434,1964,11798.8301963365,32404.7734375
4435,1965,11798.8301963365,32404.7734375
4436,1920,6310.68176992139,26320.4209302326
4437,1961,NA,NA
4438,1957,NA,NA
4439,1975,7419.56093673868,30611.2467532468
4441,1943,16605.2380680996,55438.149339207
4440,1948,16605.2380680996,55438.149339207
4442,1921,6171.4621128763,22996.6016666667
4444,1969,NA,NA
4445,1964,NA,NA
4446,1950,8648.67594308244,39603.2502463054
4447,1957,8648.67594308244,39603.2502463054
4448,1942,9271.35174319181,47291.2037634409
4449,1949,17894.9500240675,31892.998
4450,1949,13914.5292458998,23171.95
4451,1927,4370.37868108605,24494.3584415584
4452,1924,NA,NA
4453,1976,13484.7447605581,36180.4041044776
4454,1976,13484.7447605581,36180.4041044776
4455,1976,13851.5308752017,39383.34
4456,1936,NA,NA
4457,1943,18090.0105007041,48112.3038461538
4458,1950,9130.97832402228,31288.6869257951
4460,1957,5874.14374567502,20893.2882352941
4459,1962,5874.14374567502,20893.2882352941
4461,1957,11005.1939690766,41442.3021008403
4462,1977,NA,NA
4463,1923,5774.06683554724,29341.1670212766
4464,1964,14412.3173211,40308.2198113208
4465,1937,NA,NA
4466,1922,5184.26626465892,24523.8134146341
4468,1944,NA,NA
4467,1944,NA,NA
4469,1973,7594.97461621617,26906.0575
4471,1975,7477.65767247115,8782.66666666667
4472,1965,8739.49920100826,36010.1238095238
4473,1944,6955.92816365883,29685.9561983471
4474,1964,26778.6984606833,45410.15
4476,1927,5141.59126539182,22416.8534351145
4478,1952,27354.4559885243,53373.558649789
4477,1957,27354.4559885243,53373.558649789
4479,1958,22089.6875450377,49500.7697478992
4480,1963,NA,NA
4481,1975,NA,NA
4482,1979,8649.51678383187,24656.4061349693
4483,1966,3609.23177492897,22381.8629032258
4484,1955,NA,NA
4486,1914,6639.66049194022,27900.3129353234
4485,1919,6639.66049194022,27900.3129353234
4488,1971,4564.8205750302,17287.2315789474
4487,1974,4564.8205750302,17287.2315789474
4490,1956,NA,NA
4489,1948,NA,NA
4491,1977,23621.9095374828,38306.8566666667
4492,1965,NA,NA
4493,1947,9588.43583067831,33075.2948453608
4494,1952,27630.7102856937,58807.5923076923
4495,1979,8405.33979901314,32759.4491803279
4497,1964,7125.30864526067,28903.684496124
4496,1971,7125.30864526067,28903.684496124
4499,1929,3567.19035194902,17588.1083333333
4498,1931,3567.19035194902,17588.1083333333
4500,1924,5827.96633022176,26356.9778625954
4501,1947,4867.6824329556,13637.5111111111
4503,1928,NA,NA
4502,1932,NA,NA
4504,1965,20041.6074720477,38473.6818181818
4505,1966,20041.6074720477,38473.6818181818
4506,1954,6770.48030684557,25871.3315555556
4507,1970,27792.6066532465,59529.2237179487
4509,1920,11691.1108207289,30452.8777777778
4508,1921,11691.1108207289,30452.8777777778
4510,1938,6265.53176472079,26174.3717741935
4511,1945,9522.77907652628,43110.7767123288
4512,1963,NA,NA
4514,1940,10893.7695524752,22937.0923076923
4515,1920,NA,NA
4516,1961,13238.9851338809,35567.172
4518,1952,16198.9351500387,53204.4769503546
4519,1951,15741.2932551832,53937.2088235294
4520,1957,8289.78009371184,26122.8488888889
4521,1943,2726.31006252186,16578.4291304348
4523,1952,19513.7329575176,41266.7307692308
4522,1950,19513.7329575176,41266.7307692308
4525,1964,11780.5239426609,31034.1142857143
4524,1957,11780.5239426609,31034.1142857143
4526,1970,10430.7643865154,36822.0421875
4527,1963,14265.870341694,35538.0461538462
4528,1922,4977.81137839319,26895.3433962264
4530,1984,20196.0740707449,44948.6259259259
4529,1976,20196.0740707449,44948.6259259259
4531,1964,29100.9696959287,58226.3125
4532,1953,26178.706436319,46508.0627737226
4533,1980,NA,NA
4534,1954,8411.78275932108,29783.1452054795
4535,1931,5700.81056751319,18665.2705555556
4536,1947,28297.3150890156,53106.8880952381
4539,1942,7436.3913930918,27543.0705263158
4540,1936,7742.95256462163,31348.5588235294
4541,1971,2196.27366236542,2153
4542,1954,12360.49564822,26194.8833333333
4543,1941,7978.67823984536,36289.0957746479
4544,1955,NA,NA
4545,1936,6988.91866138808,22522.562962963
4546,1951,13926.8888739521,40760.8753246753
4547,1943,20514.914342139,37690.1679012346
4548,1958,13336.7105126717,45177.1560606061
4549,1920,NA,NA
4550,1942,14859.8462554553,31964.1923076923
4552,1919,4530.05312748076,19830.2937219731
4551,1924,4530.05312748076,19830.2937219731
4553,1945,19632.0380771548,33290.7428571429
4554,1937,3681.78267881021,18979.3323076923
4555,1960,15046.8436891769,59914.7358024691
4556,1970,9658.40254746509,43348.3186440678
4558,1928,5716.2251697332,18479.6215384615
4557,1932,5716.2251697332,18479.6215384615
4559,1958,20272.5215676802,57858.1560165975
4560,1963,NA,NA
4561,1968,7122.54040453866,29657.125
4562,1965,7517.49317506804,22653.193220339
4563,1971,20864.0431486918,62316.3950570342
4564,1975,20864.0431486918,62316.3950570342
4565,1948,28040.3279841513,43372.5142276423
4567,1937,12273.7790284805,47062.627238806
4568,1982,12368.479551356,38713.8739622642
4569,1971,25382.4238226133,45972.6076923077
4570,1939,NA,NA
4571,1967,18848.7531310503,45519.35625
4572,1936,5179.78872396504,19560.3352657005
4573,1955,10538.9041789963,30920.964
4574,1966,NA,NA
4575,1964,11140.7679063361,36015.9382978723
4576,1958,10532.0513821658,37970.3357429719
4577,1949,5185.95807115139,25006.2479166667
4578,1976,NA,NA
4579,1939,11950.4765176959,18824.5
4580,1944,9013.82383502634,18377.6
4581,1956,15391.374637562,39558.1954545455
4582,1918,6377.43660050285,19909.448
4583,1941,7362.88078723566,21840.6444444444
4584,1949,18482.2989464827,49291.8225609756
4586,1951,8800.32732108198,34794.5775147929
4585,1948,8800.32732108198,34794.5775147929
4587,1978,14086.5318067912,47429.9666666667
4588,1976,12837.1867929952,53116.5614457831
4589,1976,9792.09158515018,32806.6111510791
4590,1936,9924.48117346695,15385.625
4591,1933,4827.237755898,23556.5162790698
4592,1955,7554.928134416,12694.4571428571
4593,1932,6043.65212334769,23826.2215686275
4595,1940,NA,NA
4594,1940,NA,NA
4596,1973,6785.82610279956,19407.6923076923
4597,1952,21801.5307485867,53559.1265306122
4598,1941,8839.65182823647,18577.7777777778
4599,1947,8839.65182823647,18577.7777777778
4600,1967,7190.7833583415,25363.0080645161
4601,1935,10088.9288604418,42826.8918032787
4602,1934,10088.9288604418,42826.8918032787
4603,1946,9111.76081021116,14198.875
4604,1968,10935.3441361267,36597.6071090047
4605,1980,14002.5584213389,30162.5711111111
4606,1937,9988.26049383877,36004.7470046083
4607,1976,13011.5833238644,26902.6714285714
4608,1945,6435.54036793584,27273.3623529412
4609,1976,11157.3376071428,26127.0392857143
4610,1966,6280.26001224229,26629.125
4611,1953,6967.45172660673,32541.8123966942
4612,1960,NA,NA
4615,1951,NA,NA
4617,1977,6078.29563522302,24498.0172413793
4618,1972,6078.29563522302,24498.0172413793
4619,1941,NA,NA
4620,1940,8912.01935825443,23771.9660818713
4621,1946,8912.01935825443,23771.9660818713
4622,1972,7336.81716127083,38413.5905923345
4623,1967,NA,NA
4625,1967,9287.64071795709,35752.4020100503
4624,1966,9287.64071795709,35752.4020100503
4626,1947,9840.93604862997,32095.7820143885
4627,1942,17692.7359263126,45440.5063063063
4628,1938,17692.7359263126,45440.5063063063
4630,1915,6517.83394346819,25904.0692771084
4629,1923,6517.83394346819,25904.0692771084
4631,1933,4909.60044718302,13710.6771929825
4632,1928,NA,NA
4633,1980,9624.58879666497,14638.94
4635,1936,3657.63331952918,19530.6742574257
4634,1940,3657.63331952918,19530.6742574257
4636,1977,13243.1723407846,37154.9817307692
4637,1969,NA,NA
4638,1968,16121.4510294903,45608.3328
4639,1980,12047.2689984771,31974.85
4640,1956,10907.4062713974,35147.8425531915
4641,1958,10705.3781445177,43864.0022058824
4642,1960,10705.3781445177,43864.0022058824
4643,1969,NA,NA
4644,1931,NA,NA
4647,1978,7887.3814153461,28201.7794871795
4648,1964,12452.4388976371,47388.112037037
4649,1928,2854.74478777584,3796.36666666667
4650,1965,NA,NA
4651,1979,5117.61909161925,22832.7517857143
4652,1962,32135.8475715826,44484.075
4653,1946,8521.92718360349,26155.4442748092
4654,1950,NA,NA
4655,1947,NA,NA
4656,1942,27409.1993218411,56133.6526627219
4657,1941,7168.9347937232,27994.8845454545
4658,1935,7941.37613828449,19975.54
4659,1959,11145.097101865,48063.2907563025
4660,1975,10595.2966753693,25996.7233333333
4661,1944,NA,NA
4662,1927,5425.45084059411,20603.8475675676
4663,1942,25103.956696518,63920.0081632653
4664,1921,NA,NA
4665,1926,6640.32261072681,31728.4604316547
4666,1928,6640.32261072681,31728.4604316547
4668,1938,NA,NA
4667,1941,NA,NA
4670,1968,7700.02458790198,29473.8445544554
4671,1972,7700.02458790198,29473.8445544554
4672,1949,30735.9357149605,58031.6272727273
4673,1952,30211.9660827964,34714.6109489051
4674,1978,20327.0497060444,30727.48
4675,1975,4406.0785913551,20564.5197802198
4677,1921,10295.6281025963,23252.2833333333
4678,1968,7365.10968491195,27297.8132075472
4679,1948,3809.75161008545,20769.6203966006
4680,1979,15307.1427767735,37207.3013937282
4682,1953,8310.93862263262,12670.675
4681,1949,8310.93862263262,12670.675
4683,1956,NA,NA
4684,1953,31926.7105209031,60339.5358024691
4685,1964,8325.21752826058,28877.5
4686,1944,4798.09594929863,20121.4285714286
4687,1947,NA,NA
4688,1940,NA,NA
4689,1963,7225.58417300062,24323.9875
4690,1962,12652.7854066583,40917.4830508475
4691,1964,12652.7854066583,40917.4830508475
4692,1955,3036.72711676581,11465.8555555556
4694,1943,NA,600
4693,1943,NA,600
4695,1925,8210.46542661661,13806.1833333333
4696,1933,8210.46542661661,13806.1833333333
4697,1957,7743.89676404456,29378.2866666667
4698,1963,18144.411880155,43748.0947916667
4699,1963,NA,NA
4700,1937,4394.10161878703,25345.8983695652
4701,1941,18222.07686576,47052.4083333333
4704,1955,NA,NA
4705,1955,7034.99878641743,30358.5989690722
4706,1943,9038.01658559698,37043.7186046512
4707,1940,9038.01658559698,37043.7186046512
4708,1950,3476.88517758284,5952.18571428571
4709,1978,NA,NA
4710,1961,22167.0388212974,64863.9542857143
4711,1955,22167.0388212974,64863.9542857143
4712,1960,33144.9077031725,42220.0294642857
4713,1918,NA,NA
4714,1911,NA,NA
4715,1976,11680.6577318014,44528.3741666667
4716,1933,NA,NA
4717,1944,NA,NA
4718,1932,5871.01654197613,29310.7247368421
4719,1937,17534.3392491784,28643.0555555556
4720,1946,12881.0582681105,50746.5548780488
4721,1956,11984.1571106916,46732.7832061069
4722,1972,11014.4371922323,21298.78
4723,1941,13386.545428298,41248.7618181818
4724,1973,7727.63966808752,23601.762254902
4726,1952,NA,NA
4725,1945,NA,NA
4727,1970,29230.345810421,59134.790052356
4728,1970,29230.345810421,59134.790052356
4729,1945,22511.2680590018,51589.0480620155
4730,1920,NA,NA
4731,1973,12493.4947534518,49492.1778225806
4732,1918,6844.66303890036,23130.64375
4733,1955,27609.6628884115,62737.8465116279
4734,1925,6619.48246069723,34800.1515384615
4735,1922,6619.48246069723,34800.1515384615
4736,1943,4616.29669564542,22689.6331950207
4737,1981,8953.85446462017,23592.8787878788
4739,1960,11305.5729794653,27024.6625
4740,1977,18978.4490291533,58761.0790697674
4741,1929,10556.8986547789,23286.4
4743,1956,14644.385227932,44920.05
4742,1949,14644.385227932,44920.05
4744,1929,NA,NA
4745,1948,11081.3188124462,38164.0293193717
4746,1941,5566.22959702928,31815.9816176471
4747,1922,5525.80060211305,16968.4681818182
4748,1928,5525.80060211305,16968.4681818182
4749,1948,13879.9865936074,53498.5688442211
4750,1962,6232.08585250148,28706.7550420168
4751,1973,12716.918351681,42529.0776699029
4753,1934,NA,300
4752,1939,NA,300
4754,1939,31107.1472728079,57995.119047619
4755,1954,4925.45493673395,13773.3882352941
4757,1945,10511.1223161852,47609.923255814
4756,1950,10511.1223161852,47609.923255814
4759,1980,7950.01137993944,24131.7375
4758,1973,7950.01137993944,24131.7375
4760,1935,14265.9559298052,33385.9285714286
4761,1934,14265.9559298052,33385.9285714286
4762,1971,15572.9398681328,53864.8965517241
4763,1944,8014.42953765536,36065.4348534202
4764,1979,9404.9776101084,31357.1130434783
4765,1935,NA,NA
4766,1967,NA,NA
4767,1918,4488.44555694357,16852.8688888889
4768,1960,21405.4915018847,59128.5875
4769,1923,5739.7901132849,25994.1751152074
4770,1924,5739.7901132849,25994.1751152074
4771,1961,7453.67199306865,30042.7676579926
4772,1950,12905.7239178886,21505.1857142857
4773,1952,20424.4859308509,54544.8956521739
4774,1951,NA,NA
4775,1948,NA,NA
4776,1974,NA,NA
4777,1929,5019.29703570324,23383.7555045872
4778,1922,5019.29703570324,23383.7555045872
4779,1978,NA,NA
4780,1972,NA,800
4781,1966,NA,NA
4782,1966,NA,NA
4783,1978,13256.5576138182,24991.616017316
4785,1921,6708.71350699816,20157.2653061224
4784,1920,6708.71350699816,20157.2653061224
4786,1938,28843.3318990709,41766.69375
4787,1962,11376.4015390449,41149.262745098
4788,1980,8935.82090085342,39206.7558441558
4789,1940,22783.226027197,47234.1214285714
4790,1946,NA,NA
4791,1936,9648.92568019474,42065.897254902
4792,1957,7983.75453046163,23495.4933333333
4793,1946,11418.08751229,36141.6377777778
4794,1945,3624.39339866368,17107.2851239669
4795,1925,6456.78104965824,23357.975
4796,1928,3950.86043980223,19234.2847058824
4797,1940,14382.6326639409,43048.1745098039
4798,1962,9154.20875302985,32546.7130434783
4799,1946,7582.1037011113,31924.553
4800,1953,7582.1037011113,31924.553
4801,1978,3235.46040645004,16923.4691176471
4802,1971,6125.48900690054,21341.9880829016
4803,1945,11086.0783591428,38868.9747619048
4804,1930,NA,500
4805,1935,NA,NA
4806,1944,NA,NA
4807,1948,NA,NA
4808,1981,NA,NA
4809,1930,5113.41228945029,23456.6098765432
4810,1935,5113.41228945029,23456.6098765432
4811,1971,NA,NA
4812,1925,NA,300
4813,1968,NA,NA
4814,1962,13125.1921475631,44151.934
4816,1974,8892.84356472477,20540
4815,1970,8892.84356472477,20540
4817,1969,5940.81187087934,25212.112037037
4818,1932,NA,NA
4819,1964,6932.63572794364,29599.6325581395
4820,1969,13295.9100120339,45263.69
4821,1939,14830.1321358888,40609.2766233766
4822,1945,14830.1321358888,40609.2766233766
4823,1982,14509.987845392,36379.5438735178
4824,1940,3800.91666805818,16667.2567567568
4826,1977,NA,NA
4831,1958,11224.2049953561,22955.5555555556
4832,1957,13697.3688338766,52171.4221556886
4833,1971,13745.134751058,28472.7153846154
4836,1952,6575.82353656693,30277.7816037736
4837,1967,33280.4762192031,58472.3441666667
4853,1939,NA,NA
4861,1977,12770.2841010702,29824.125
4862,1943,11211.1698967256,29347.9357446808
4863,1974,19475.4908550774,41513.7059574468
4877,1957,31550.8013064896,64449.5031578947
4882,1978,15711.3038142375,36071.9423076923
4886,1979,12104.032830196,42938.8344978166
4892,1969,4138.94314411779,20180.6898305085
4901,1950,16899.9332134003,42999.2068627451
4904,1961,7490.09005436517,9951.075
4906,1976,19291.5984647068,44737.1619047619
4907,1974,19291.5984647068,44737.1619047619
4915,1963,13263.8485926066,54488.4679245283
4916,1939,23319.3381850464,49916.091025641
4918,1968,11982.1017548871,26886.1916666667
4919,1951,11435.3858001581,19222.5609756098
4923,1962,30524.8837511894,53758.2157894737
4925,1951,13758.0243113276,31744.4903846154
4927,1955,9624.10168968166,10866.6666666667
4928,1976,NA,NA
4929,1943,10308.0127166593,34275.8529411765
4930,1981,11519.4852289236,26300.0389140272
4937,1960,10181.211719892,38559.2640776699
4941,1979,NA,700
4942,1959,34734.0085277847,72382.3070063694
4944,1982,16497.5205124794,32000.8442622951
4949,1982,13374.0870134786,32741.4229508197
4956,1946,28183.9494513791,66345.6825
4959,1979,9031.58162307633,28745.947311828
4961,1982,8888.74969803859,24530.8787234043
4968,1938,22080.2560631552,26649.7703125
4969,1968,NA,NA
4972,1977,NA,NA
4974,1962,29005.5262201398,63979.0248945148
4975,1961,29005.5262201398,63979.0248945148
4976,1981,NA,NA
4979,1937,25100.200586048,48306.3811447811
4989,1935,NA,NA
4992,1972,NA,NA
4994,1978,23435.8380136575,49635.7154362416
4993,1973,23435.8380136575,49635.7154362416
5002,1977,NA,NA
5010,1950,NA,NA
5012,1972,NA,NA
5013,1980,13762.6226261454,32550.8093333333
5016,1946,8294.88497651179,34104.0525773196
5028,1976,27827.8469029328,46885.335840708
5030,1980,9678.53551149119,21402.201980198
5046,1937,17728.9479895568,37185.4153846154
5050,1951,7073.19683725475,34044.4295454545
5056,1957,26258.6040395442,63026.5365853659
5067,1975,8430.78374738869,25040.424
5072,1981,NA,NA
5081,1961,26450.4145169321,55585.365625
5093,1949,13122.5455555937,55040.7368932039
5107,1947,23661.6997033429,49573.0202531646
5108,1944,23661.6997033429,49573.0202531646
5111,1959,19625.9253125764,46365.8305785124
5117,1975,11705.5336641886,46263.1567073171
5126,1965,22958.8891358159,66299.2927272727
5127,1975,11186.3579388598,27880.9526570048
5128,1963,20527.1046218766,69594.3142857143
5132,1967,25897.921883498,72038.95
5133,1959,29061.5370551754,63494.2
5134,1967,15757.722747156,38426.7285714286
5137,1979,15764.9724338494,31381.8675675676
5138,1974,12284.5996399693,57594.3857142857
5141,1953,NA,NA
5144,1966,10838.5749040133,37122.396124031
5143,1973,10838.5749040133,37122.396124031
5145,1950,26655.9654181731,51510.0765625
5149,1962,21008.4517042271,42921.54
5152,1975,30231.8880777821,48292.8954248366
5159,1964,14912.3673509372,51281.7050420168
5163,1957,31888.5420539968,58543.6428571429
5164,1971,6050.88011542048,31580.1978378378
5171,1956,29113.1386728212,49558.6857142857
5175,1949,13840.9305993044,52519.3725321888
5180,1943,NA,NA
5189,1961,NA,NA
5201,1954,23467.6608604899,67586.1505747127
5200,1960,23467.6608604899,67586.1505747127
5203,1945,32197.490915176,53636.3747126437
5204,1963,24952.2089882401,67658.8262745098
5212,1946,6298.71081044801,26931.9736486486
5213,1980,17045.9450066283,30157.7724637681
5214,1976,22557.389160813,36595.84375
5215,1973,22557.389160813,36595.84375
5217,1940,NA,NA
5223,1977,NA,NA
5224,1949,27533.4936541272,52299.2859375
5232,1948,21125.2196557124,56496.3913669065
5233,1967,12527.5887583028,50850.9696629214
5236,1978,28288.5949208675,80332.6935064935
5237,1977,11869.9010873393,25229.2041322314
5240,1940,24739.017298735,43926.64
5241,1978,17864.3660055268,57454.4686363636
5243,1970,12098.0242851473,52116.9981818182
5245,1942,25697.5210912803,49281.7388888889
5246,1982,11098.7625870435,26384.7696428571
5247,1943,7450.90079473849,19765.3639053254
5249,1971,NA,NA
5253,1946,23284.2406907452,77525.1169230769
5254,1948,23284.2406907452,77525.1169230769
5263,1962,10717.5817073136,39175.1811881188
5273,1959,30555.8348764047,48424.2375
5275,1950,27625.7939762286,58247.8610169492
5277,1968,7887.59099384811,23089.0363636364
5281,1941,14698.4738911619,17828.125
5283,1982,12263.136443399,33324.4145833333
5284,1971,NA,NA
5287,1971,14880.7305649395,34607.8411764706
5308,1974,27385.2700992383,72484.964
5313,1947,22090.4876111168,54361.5120689655
5312,1947,22090.4876111168,54361.5120689655
5318,1968,18388.5280031,37596.9323943662
5319,1964,18388.5280031,37596.9323943662
5320,1951,7476.93779226286,22360.5366071429
5321,1950,7476.93779226286,22360.5366071429
5322,1956,12482.6031855291,44234.8294736842
5323,1976,16402.605605181,40498.1542056075
5325,1970,9547.80211458576,24728.0003731343
5326,1967,9547.80211458576,24728.0003731343
5333,1967,32965.1457780967,55315.1684210526
5334,1935,8660.93796923225,32307.3355555556
5337,1961,6896.75358541,25533.2142857143
5338,1966,6896.75358541,25533.2142857143
5347,1949,27246.2508917663,73001.2256544503
5352,1976,7822.84879651951,25361.3801687764
5353,1967,11583.0353083274,24292.90625
5354,1967,6892.23251701486,25528.987755102
5358,1942,12644.2602621932,28733.4153846154
5362,1939,NA,NA
5365,1971,28733.3431882516,62590.4230769231
5364,1964,28733.3431882516,62590.4230769231
5366,1971,16917.1617941261,37265.6552631579
5367,1979,16917.1617941261,37265.6552631579
5374,1947,NA,1100
5376,1970,26697.2372262407,76826.4639705882
5379,1978,10191.0418239465,28092.9647058824
5384,1935,21490.6264629644,34798.28
5385,1974,6448.17186836818,31854.441011236
5389,1968,10103.0782715379,28459.6452380952
5392,1955,21042.1223133498,53973.789047619
5393,1955,NA,NA
5395,1962,13768.5552137419,54520.202247191
5397,1969,NA,NA
5398,1967,NA,NA
5399,1972,7237.18098879355,29941.9053254438
5402,1968,16332.6481743527,54912.251980198
5404,1976,9896.42784018687,21450.2538461538
5409,1948,22650.6842086691,46262.0660465116
5413,1946,7669.22264242173,25639.8818181818
5420,1935,38669.3567296203,67167.5473684211
5433,1975,30587.6036432061,64881.3142857143
5441,1957,5747.27278092321,21474.2877934272
5445,1952,24901.874508469,68149.8441624366
5450,1940,11866.5932612318,36989.8659574468
5460,1961,8920.39404697443,26189.9939759036
5462,1963,NA,NA
5461,1968,NA,NA
5468,1944,26169.1590525477,67815.1745098039
5469,1979,NA,NA
5472,1956,24245.8667667707,74187.1435897436
5473,1968,6301.23674938133,25221.9153846154
5478,1945,9391.2208618255,30721.1447674419
5487,1947,4868.08981291652,23137.1905405405
5517,1964,11447.5474997358,34084.4605633803
5521,1973,25420.7275660302,41077.6352941176
5527,1941,11814.9711817702,25896.4666666667
5526,1947,11814.9711817702,25896.4666666667
5530,1953,9375.15161063734,19092.9923076923
5531,1979,5696.4016847208,25140.7168539326
5539,1935,26562.2655709974,36451.9704545455
5563,1976,27018.4014371248,58360.68125
5565,1966,29659.9765208536,51945.2162790698
5574,1970,28832.3762077592,45807.1142857143
5580,1952,13891.2714133367,42728.9315789474
5579,1951,13891.2714133367,42728.9315789474
5606,1980,7900.83174172206,21568.9351851852
5617,1958,22880.1867719836,45063.1484536082
5618,1953,22980.8889323231,57324.0722222222
5642,1957,11884.3108353628,37092.9455223881
5684,1955,30559.9277643562,66376.85
5699,1950,17004.8663893673,40044.576
5701,1959,22727.6702252298,50214.5043478261
5704,1975,NA,NA
5722,1959,31994.7025303973,59731.6958333333
5727,1953,26678.7629876437,48890.1782608696
5736,1953,8818.53361974087,14052.775
5753,1948,30190.1840508207,63900.8615384615
5760,1948,13613.1005661918,27778.745631068
5761,1941,13613.1005661918,27778.745631068
5775,1955,22683.8779748686,44366.0545454545
5774,1960,22683.8779748686,44366.0545454545
5788,1962,9532.79994740063,26347.1244186046
5801,1979,6846.27007407134,23023.6590909091
5827,1975,7990.97115123813,30812.9461538462
5826,1968,7990.97115123813,30812.9461538462
5859,1945,32279.9221627744,45100.4222222222
5858,1952,32279.9221627744,45100.4222222222
5860,1964,7864.49589327442,27951.913559322
5866,1978,24477.12020607,38710.0113636364
5873,1979,19389.2533796876,50621.1049382716
5911,1935,19844.2475911528,44131.1692307692
5928,1970,12078.5510197319,31814.2683615819
5965,1951,23416.5632154416,49727.4561151079
5977,1979,24143.8743968576,32434.69375
5978,1944,22763.5948069189,58959.2777777778
6001,1937,28282.8384472045,50892
6015,1973,14278.2257370368,44093.9711538462
6033,1966,17230.1596177507,40688.1375
6034,1939,17311.1197155447,34740.7024390244
6039,1958,17421.8298407334,35478.6618556701
6040,1963,17421.8298407334,35478.6618556701
6042,1963,28391.5690857361,76232.7
6052,1949,29005.5651704705,35655.9282352941
6067,1950,6740.15397594422,29475.6333333333
6077,1980,6234.41540799534,27533.6636363636
6112,1958,23598.5789719404,36688.3849315069
6114,1940,30958.6001818857,40830.8738589212
6115,1953,24849.149080235,44763.4583333333
6122,1968,14668.2285357405,56757.3095890411
6144,1956,6619.9258966238,23495.4734177215
6175,1964,8130.29349668723,30896.0026666667
6178,1940,26516.4280016284,45414.0736842105
6183,1963,31155.1811350844,53698.5172043011
6185,1948,9092.64521654937,31814.4145833333
6186,1952,9092.64521654937,31814.4145833333
6191,1952,27985.8518002796,41748.6672131148
6196,1943,21829.5255600712,46000.6453488372
6235,1940,7025.34388280557,25150.9759259259
6256,1941,17349.9047512866,32543.2647058824
6255,1946,17349.9047512866,32543.2647058824
6257,1942,20693.6458244267,42435.3116666667
6272,1942,29202.1778016964,41429.7941176471
6275,1956,26233.4744731403,49309.0096774194
6299,1936,27435.7031200293,49482.968
6301,1949,9015.76816505543,32788.1421568627
6318,1950,24967.3908398702,61218.6586666667
6317,1957,24967.3908398702,61218.6586666667
6342,1954,22579.8819882707,41575.95
6349,1972,30034.3134358623,63579.2172413793
6359,1976,6720.21750579642,25997.5630434783
6363,1973,32759.9493960586,45330.9197368421
6366,1966,15410.3937201017,40841.7953488372
6367,1970,24870.2329276802,69954.5716981132
6383,1970,23103.4898583507,65037.9292307692
6391,1952,NA,NA
6408,1956,18746.1937519028,41135.010989011
6417,1950,30520.9608072814,45854.8909090909
6422,1960,14090.8785450976,31516.3461538462
6452,1942,15259.6958635359,30354.0939252336
6468,1944,12626.9070730854,32251.6973214286
6469,1953,11063.6289021725,41735.4201754386
6473,1940,17835.9767015952,37200.3959459459
6474,1934,17835.9767015952,37200.3959459459
6478,1951,30858.5171616693,37178.0098130841
6481,1958,7309.83007719452,26447.1693965517
6485,1962,31342.7384198525,63040.6470852018
6499,1963,10432.3446424138,29069.1160714286
6501,1970,6574.39296947624,30735.7831050228
6511,1953,21180.710272553,47679.9736842105
6545,1978,28681.8083833356,60030.7434065934
6544,1974,28681.8083833356,60030.7434065934
6546,1963,25892.057687966,37099.255351682
6551,1948,28302.6531429868,37485.45625
6552,1955,10061.9499201215,20305.8476923077
6567,1978,23430.5219183994,26252.8144067797
6571,1971,12443.954613807,40292.3414634146
6604,1948,6810.18767593666,23016.9923444976
6610,1954,27491.4359976999,59951.0751724138
6616,1953,19403.3349506139,46230.3397058824
6619,1943,16768.8200611164,33522.2047413793
6644,1959,22934.1950855455,42666.8115384615
6691,1942,7545.46631844196,25906.4093457944
6698,1952,16986.2269651553,32023.5381974249
6729,1957,26253.2349577216,45160.511627907
6731,1943,22661.8837804567,49477.3212328767
6750,1946,13853.7518365442,44440.9126760563
6749,1943,13853.7518365442,44440.9126760563
6753,1962,28278.2450646163,53505.2153846154
6764,1944,35436.0293531003,44723.3558139535
6789,1979,25921.0441064247,67891.9352040816
6798,1948,9614.3623318295,31185.1568627451
6803,1980,26473.4218237354,49651.8918367347
6804,1981,26473.4218237354,49651.8918367347
6827,1969,NA,NA
6829,1963,19656.2943813719,54128.5653846154
6844,1971,22749.5161380464,30550.2471698113
6886,1942,17680.9941073617,43070.2825
6893,1944,25880.0478182993,57018.6174418605
6892,1951,25880.0478182993,57018.6174418605
6895,1971,9371.38757971168,28250.1091743119
6906,1949,NA,NA
6922,1939,15672.0030469866,40175.6125
6924,1967,22838.3942089668,47079.7228571429
6936,1959,31590.3305958896,59647.424
6944,1970,30980.438735024,35690.3088709677
6946,1970,26204.0306754661,63188.6333333333
6967,1953,NA,NA
6978,1965,7069.22125878388,26241.7645390071
6987,1968,15340.9509716157,46304.152173913
7011,1961,23277.8730933322,39514.6775510204
7010,1967,23277.8730933322,39514.6775510204
7043,1940,7374.03571458669,8914.8
7065,1971,27185.8416120478,54375.0230769231
7100,1961,31355.2078814559,36802.3170305677
7102,1967,NA,NA
7112,1961,10547.1828081799,15617.425
7127,1957,18172.7682504688,47426.55
7150,1963,10154.9577555372,34785.5345132743
7166,1964,8425.33267236824,28362.2484848485
